ID,Seed,t_apop,c_decay,c_dif,c_sec,t_circ,t_exp,igm,t_inc,v_inf,sigma,t_kill,speed,circ_age,foi_age,v_decay,v_dif,v_sec,Output 1,Output 2,Output 3,Output 4,Output 5,Output 6,Output 7,Output 8,Output 9,Output 10,Output 11,Output 12,Output 13,Output 14,Output 15,Output 16,Output 17,Output 18,Output 19,Output 20,Output 21,Output 22,Output 23,Output 24,Output 25,Output 26,Output 27,Output 28,Output 29,Output 30,Output 31,Output 32,Output 33,Output 34,Output 35,Output 36,Output 37,Output 38,Output 39,Output 40,Output 41,Output 42,Output 43,Output 44,Output 45,Output 46,Output 47,Output 48,Output 49,Output 50,Output 51,Output 52,Output 53,Output 54,Output 55,Output 56,Output 57,Output 58,Output 59,Output 60,Output 61,Output 62,Output 63,Output 64,Output 65,Output 66,Output 67,Output 68,Output 69,Output 70,Output 71,Output 72,Output 73,Output 74,Output 75,Output 76,Output 77,Output 78,Output 79,Output 80,Output 81,Output 82,Output 83,Output 84,Output 85,Output 86,Output 87,Output 88,Output 89,Output 90,Output 91,Output 92,Output 93,Output 94,Output 95,Output 96,Output 97
544,2,1.6595,0.00064756,0.028352,0.0002608,0.32374,1389.4,4.1361,0.12036,390.26,1516,5.9932,0.51009,0.24797,198.28,1.1705,1.0689,0.00024541,1,2,2,3,6,8,25,41,84,171,344,652,1259,2365,4278,7249,11465,17050,23660,31279,39745,48725,58307,68052,77457,86614,95309,1.0347e+05,1.114e+05,1.1923e+05,1.2711e+05,1.3457e+05,1.4135e+05,1.4635e+05,1.4864e+05,1.4749e+05,1.4349e+05,1.3687e+05,1.2697e+05,1.1434e+05,99445,83134,66656,51359,38112,27242,18238,11352,6464,3505,1428,404,58,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,2,0.066827,0.00032543,0.12896,0.00024096,1.9398,972.64,17.527,0.10265,143.43,1369.1,7.5686,1.6541,13.176,179.88,0.08846,0.0022052,0.0006114,1,4,14,40,81,134,208,293,417,575,722,894,1096,1252,1396,1530,1680,1812,1957,2113,2252,2445,2601,2801,2968,3149,3339,3519,3689,3859,4013,4198,4365,4528,4711,4924,5132,5244,5369,5413,5539,5685,5790,5873,6009,6179,6384,6537,6675,5796,3214,2005,1694,1725,1905,1913,2104,2053,2135,2195,2029,1996,2038,2211,2178,2142,2306,2294,2173,2257,2392,2330,2328,2313,2378,2323,2343,2667,2385,2361,2495,2785,2581,2602,2600,2933,2795,2818,2904,3130,3122,3038,3264,3396,3052,3106,3253
546,2,1.1157,9.1728e-05,0.014658,0.00015925,0.063258,1109.6,3.6335,0.095541,66.503,832.28,16.443,0.32899,1.4361,38.001,2.0472,0.0014437,0.00027388,1,1,8,18,41,84,142,224,298,394,509,643,780,907,1026,1148,1260,1376,1506,1619,1721,1878,2033,2188,2335,2462,2568,2678,2785,2864,2976,3101,3257,3415,3590,3770,3895,4078,4217,4301,4392,4476,4492,4620,4665,4718,4784,4927,5023,5143,4950,4668,4362,4001,3757,3559,3482,3403,3352,3394,3485,3505,3584,3621,3658,3717,3717,3700,3746,3869,3923,4069,4193,4286,4498,4645,4840,5024,5147,5180,5269,5377,5445,5454,5597,5616,5667,5659,5832,5886,5873,6038,6192,6445,6671,6777,6911
547,2,0.59694,0.00022703,1.7598,0.00029712,0.36652,540.43,29.882,0.11261,41.154,670.12,2.5653,7.8955,1.0527,8.922,38.529,0.0059703,0.00015935,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,2,1.2757,5.075e-06,10.29,0.00019563,0.041481,809.39,4.9111,0.13664,117.5,996.13,8.642,0.0096119,425.01,156.19,0.021881,0.0045921,0.00035691,1,3,7,24,56,92,156,230,312,419,520,645,770,854,957,1058,1124,1222,1327,1431,1531,1657,1751,1879,1991,2127,2239,2353,2515,2662,2783,2917,3019,3081,3206,3326,3431,3563,3696,3851,3901,4055,4192,4373,4486,4726,4871,4969,5053,5135,5081,5118,5187,5242,5336,5455,5604,5653,5682,5763,5880,5955,6043,6158,6240,6386,6464,6593,6753,6770,6843,7013,7150,7275,7423,7581,7680,7741,7839,8028,8141,8310,8500,8654,8801,8957,9058,9155,9176,9272,9301,9413,9492,9575,9657,9836,9921
549,2,1.0222,0.00045608,0.052843,0.00029076,0.065511,799.69,5.893,0.10166,58.104,2120.8,22.668,0.023084,0.11687,72.547,2.5317,0.012151,0.00053179,1,6,30,104,254,434,666,935,1255,1579,1906,2270,2639,3009,3436,3842,4224,4557,4918,5159,5513,5813,6224,6585,6956,7318,7686,8004,8398,8750,9160,9550,9945,10304,10711,11004,11266,11510,11808,12035,11987,11939,11826,11901,11841,12133,12502,12845,13095,13173,12722,12225,11841,11845,11927,12255,12325,12596,12725,12877,13280,13556,13962,14310,14505,14624,14766,15082,15370,15514,15624,15788,16062,16214,16485,16799,17037,17264,17515,17724,18058,18330,18621,18811,18840,19054,19242,19571,19682,19847,19847,19448,18879,18003,17134,16283,15651
550,2,0.90199,0.00028122,1.1181,0.00023806,0.12666,988.97,18.013,0.065875,177.88,902.21,18.565,1.2144,4.0888,81.618,0.037301,0.087405,0.00067054,1,5,20,115,405,932,1635,2553,3559,4870,6210,7550,8962,10403,11918,13474,15030,16603,18222,19772,21358,22935,24478,26073,27653,29178,30689,32123,33834,35527,37000,38484,40244,41921,43463,44801,46305,48159,49893,51382,52733,54291,55686,56841,57896,59060,59948,60333,59455,56359,50135,43135,36853,31305,27031,23917,21743,19678,17791,15675,13692,11759,9978,8106,6365,4984,3736,2536,1521,814,271,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,2,1.5875,8.493e-05,1.9013,0.00020936,0.0081911,777.99,127.02,0.11059,947.85,1958.8,2.0755,0.67869,5.3096,67.836,2.6116,0.016465,0.00020384,1,1,1,1,3,5,5,9,10,15,20,21,24,31,39,48,58,68,81,98,114,136,170,193,228,258,298,337,370,402,424,437,448,484,502,513,530,569,569,527,427,329,204,108,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,2,1.5409,0.00013731,15.254,0.00033554,0.15371,1596.5,6.8092,0.111,37.349,1224.3,5.77,1.0098,4.771,35.631,0.74354,0.057176,0.00030197,1,3,16,77,247,539,996,1689,2525,3446,4474,5658,6987,8419,9924,11445,12982,14493,15867,17316,18786,20353,21845,23446,25330,27230,29265,31085,32934,34808,36593,38523,40399,42374,44083,45861,47610,49473,51570,53324,54898,56439,57842,59134,60355,61582,62904,64101,65067,65408,63676,61649,60160,58964,58408,58579,58639,58842,58566,57630,56571,54705,52312,49772,46945,43796,40692,37544,34096,30940,28231,25522,23370,21148,19050,17186,15422,13447,11317,9264,7450,5882,4510,3403,2411,1570,864,288,69,6,0,0,0,0,0,0,0
553,2,0.095681,0.0060404,0.2824,0.00016872,0.98928,1753.6,3.0964,0.13615,17.92,1105,37.741,0.09166,1.3807,21.842,4.734,0.020508,0.0018628,1,81,450,1208,2387,3901,5898,8280,11009,14224,17774,21823,26300,31055,35897,40910,45787,50609,55577,60515,65314,70276,75153,79975,84977,89978,95174,1.0014e+05,1.0525e+05,1.1017e+05,1.1516e+05,1.2014e+05,1.2548e+05,1.3012e+05,1.3278e+05,1.3306e+05,1.3163e+05,1.2852e+05,1.2428e+05,1.1874e+05,1.1212e+05,1.0463e+05,96135,86399,75760,64896,55451,47263,39740,32466,25458,19633,14552,10192,6829,4213,2350,1154,480,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,2,0.14411,0.00012117,26.878,0.00019965,0.39227,790.92,9.0739,0.12944,842.71,908.39,17.983,0.2456,3.213,179.16,0.1017,0.18168,0.00043171,1,1,2,6,12,22,43,86,161,310,600,1070,1734,2628,3661,4699,5675,6681,7579,8435,9359,10239,11083,11961,12951,13763,14789,15832,17015,18138,19495,20911,22395,23942,25631,27078,28270,29362,30137,30803,31259,31805,32231,32755,33450,34104,34798,35547,36489,36899,36553,36287,35973,35862,36119,36690,37264,38248,38819,38810,37543,35366,31818,27725,23673,20011,17212,15116,13415,11923,10441,9074,7730,6452,5225,4028,2932,1997,1202,658,302,100,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2,0.29048,0.0005324,0.020417,0.00029954,0.10283,719.58,11.704,0.10087,57.433,2305.1,10.257,10.119,51.143,382.81,3.405,0.26734,0.00036762,1,2,15,88,366,1111,2346,4060,6209,8668,11171,13722,16326,18774,21167,23659,26308,29124,31938,34677,37221,39498,41834,44541,47618,50977,54347,57440,60273,62480,64601,66630,68205,67771,64891,59235,51738,43571,36235,29129,22753,17625,13284,9519,7675,6609,5505,4452,3434,2266,1005,292,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2,0.28461,5.4911e-05,0.25789,0.00015254,0.22464,1287.6,13.771,0.065346,145.81,1141.8,2.9708,0.06656,3.3114,31.128,3.523,0.00028596,0.00015581,1,1,2,4,5,8,17,26,31,48,66,84,102,127,149,173,207,226,250,282,318,351,381,411,431,458,493,528,544,576,601,623,639,667,673,708,703,741,770,762,736,684,644,585,530,469,385,318,315,292,246,213,168,127,85,49,39,27,19,11,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2,0.24236,0.023776,0.17529,0.00020139,0.060999,675.45,1.3663,0.10904,1229.2,1656.4,13.492,0.0029166,0.3893,84.864,7.8349,0.0020091,0.00083403,1,1,1,2,2,1,3,5,8,11,14,19,29,32,42,48,56,59,67,79,93,92,101,103,102,118,129,140,157,174,176,184,199,200,217,220,239,254,271,265,263,265,264,256,280,291,292,301,290,292,269,263,233,203,203,204,190,184,178,176,199,209,207,204,217,199,196,188,172,158,177,185,164,172,180,158,175,185,194,175,188,201,192,203,198,202,193,195,183,175,173,180,184,178,166,154,155
558,2,1.3545,0.00018677,1.5516,0.00014533,0.20629,503.78,26.992,0.082394,93.751,828.9,62.126,0.15004,2.0425,65.763,4.919,0.010783,0.00017815,1,1,4,8,17,30,64,103,151,185,224,253,295,334,411,463,520,542,577,604,659,726,790,866,916,993,1065,1137,1219,1247,1285,1302,1292,1355,1405,1477,1554,1605,1693,1500,1059,576,144,93,47,25,13,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,2,1.9729,0.00045038,2.1586,0.00027291,0.068832,1115.1,2.5688,0.1425,186.13,1640.5,8.2213,0.000476,4.077,39.002,1.3669,0.0030414,0.00030617,1,2,7,10,24,44,68,109,144,194,249,321,398,471,563,635,721,824,928,1022,1106,1182,1278,1357,1401,1457,1522,1583,1649,1741,1797,1918,2012,2107,2206,2297,2392,2508,2593,2653,2702,2781,2864,2894,2935,2976,3019,3103,3152,3192,3104,2880,2586,2421,2222,2116,2106,2063,2041,2072,2074,2061,2114,2124,2242,2301,2395,2411,2537,2564,2695,2813,2878,2923,2925,3048,3163,3183,3199,3251,3304,3367,3449,3494,3525,3582,3671,3825,4012,4105,4168,4227,4201,4302,4428,4495,4615
560,2,1.5777,9.0322e-06,0.14259,0.00024804,0.4728,1549.7,11.609,0.093363,121.09,1036.6,25.585,0.070027,20.971,455.84,7.7361,0.017749,0.00045559,1,2,6,19,42,90,176,287,448,638,867,1147,1422,1722,2069,2458,2790,3172,3576,3963,4342,4737,5192,5633,6048,6424,6849,7308,7650,8030,8450,8779,9078,9424,9835,10212,10588,10931,11277,11084,10356,9694,8993,8207,7411,6637,5772,4920,3964,3201,3136,2877,2587,2191,1820,1542,1340,1183,1019,929,830,752,717,655,594,574,535,496,510,500,507,507,490,450,410,407,409,396,390,367,382,374,369,335,334,327,324,317,286,281,267,277,270,271,289,296,299
561,2,0.6025,0.0025382,0.038729,0.00018515,0.30006,1328.2,61.875,0.094833,74.987,1158.9,13.812,0.3096,0.73919,272.79,0.18566,0.0056862,0.00063359,1,7,31,100,222,385,579,861,1183,1560,1945,2412,2881,3322,3789,4266,4717,5267,5769,6317,6714,7167,7622,8147,8677,9184,9635,10104,10471,10954,11391,11922,12384,12855,13399,13851,14342,14972,15546,15914,16137,16276,16501,16611,16730,16763,16821,16876,17172,17258,15686,12930,10591,9238,8599,8414,8429,8482,8484,8396,8346,8331,8318,8379,8634,8745,8866,8886,8950,9158,9292,9379,9647,9948,10138,10352,10531,10854,10874,10939,11088,11250,11497,11525,11645,11562,11623,11659,11842,11987,12221,12479,12727,12958,12928,13027,13084
562,2,1.4043,0.0011055,0.17843,0.00017553,0.023969,1282,5.184,0.1333,111.79,2711.9,136.98,0.45697,8.7093,471.69,0.30075,0.25912,0.00047852,1,4,26,130,521,1592,3152,5272,7827,10998,14782,19021,23662,28421,33275,38020,42959,47855,52852,57799,62640,67480,72424,77224,82143,87195,92033,97040,1.0223e+05,1.073e+05,1.1226e+05,1.1668e+05,1.1856e+05,1.1717e+05,1.1288e+05,1.0663e+05,98513,89250,78553,66528,54287,43935,35408,27963,21537,16062,11251,7450,4557,2323,745,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,2,1.9394,2.0834e-05,0.14556,0.00016657,0.33745,899.61,16.039,0.1013,202.3,1111.8,7.736,0.10156,0.95099,85.069,14.635,1.4872,0.00041858,1,2,6,13,36,78,210,478,1058,2167,4159,7166,11168,15805,21044,26629,32622,39068,45747,53118,60939,68433,75687,82221,88766,94768,1.0023e+05,1.0516e+05,1.0778e+05,1.0759e+05,1.0402e+05,97378,87981,76262,63853,51418,39436,28223,18780,11394,5892,2409,691,136,20,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,2,1.8362,0.00070742,1.8172,0.0001442,0.35979,1117.3,3.4112,0.11241,98.393,1049.9,7.8677,1.1595,34.403,8.183,0.3988,0.00097809,0.0011834,1,13,65,148,289,487,756,1061,1476,1902,2335,2786,3206,3665,4090,4473,4892,5349,5763,6198,6644,7099,7527,7973,8416,8835,9270,9740,10190,10670,11099,11467,11884,12305,12642,12991,13400,13770,14294,14818,15300,15839,16463,16968,17624,18098,18572,19074,19494,19823,19836,19240,18900,18594,18355,18424,18544,18875,19301,19616,20063,20737,21285,21653,22107,22632,23152,23679,24162,24568,25033,25416,25681,26058,26595,27062,27623,28129,28565,28960,29452,29757,30293,30732,31136,31719,32129,32286,32034,31213,30429,29327,27973,26402,24787,23507,22256
565,2,1.8385,2.3815e-05,0.0051378,0.00019655,0.25453,876.46,51.82,0.18228,1512.2,1324,4.357,0.0085551,843,809.05,0.072411,0.0039302,0.0005071,1,1,2,3,5,8,11,15,23,31,45,61,77,95,127,155,183,210,230,250,266,290,303,329,370,412,448,476,499,531,560,579,597,612,643,677,686,735,744,789,783,761,758,734,706,674,688,692,700,709,682,588,475,348,249,165,88,59,36,25,12,21,13,15,14,9,11,7,10,5,5,3,3,2,2,4,2,2,0,1,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
566,2,1.4695,0.00029729,0.63999,0.00022413,0.056302,782.82,37.085,0.073089,25.62,802.28,11.452,0.025098,59.798,76.398,58.816,0.29826,0.00040911,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,2,0.55609,0.0014284,2.4089,0.00012149,0.24605,1175.9,3.3101,0.15674,165.03,1480,13.702,0.018557,0.292,119.49,0.69177,0.026791,0.00026368,1,2,4,8,25,54,116,200,336,492,705,935,1178,1437,1716,2004,2272,2567,2845,3146,3419,3704,4022,4336,4645,4977,5319,5710,6151,6526,6842,7139,7455,7762,8013,8308,8526,8857,9162,9498,9786,9983,10287,10552,10901,11172,11440,11661,11866,11942,11241,10420,9457,8764,8363,8040,7978,8117,8211,8369,8600,8894,9213,9428,9723,9966,10238,10455,10872,11214,11385,11585,11804,12005,12219,12481,12644,12872,13089,13363,13651,13708,13944,14261,14385,14566,14834,15108,15172,15546,15795,16045,16474,16824,17206,17445,17759
568,2,1.0146,0.0001725,0.013136,0.00020046,0.068651,437.11,4.0607,0.13076,100.67,1198.4,51.01,0.05348,5.6628,1051.2,0.49733,0.10555,0.00040675,1,4,17,68,236,567,1100,1728,2383,3049,3688,4354,4968,5696,6480,7227,7900,8550,9255,9882,10702,11352,12086,12646,13307,14098,14662,15434,15878,16513,17028,17775,18462,18993,19659,20453,21340,22194,23048,23767,24127,24410,24883,25611,26180,26524,27018,27502,27730,26180,23172,19695,17229,15723,14301,12846,11404,10253,9313,8359,7334,6425,5479,4622,3794,3033,2341,1601,894,334,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,2,0.38466,0.0011563,0.060719,0.00013056,0.024557,733.9,25.151,0.1131,243.43,940.09,18.191,0.038217,14.51,80.344,2.8576,3.009,0.00040305,1,2,4,18,56,144,398,1154,3125,7994,17704,32344,50676,71146,92246,1.1191e+05,1.2988e+05,1.4566e+05,1.5542e+05,1.5376e+05,1.407e+05,1.1738e+05,86463,54999,30669,14235,4510,632,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2,0.30674,6.9032e-05,0.49143,0.00025772,0.11232,1314.6,12.52,0.10671,79.033,2496.3,2.6368,0.026917,0.89553,560.71,1.7961,0.6552,0.0002151,1,2,10,20,66,192,508,1376,3100,5779,9154,13431,18566,24538,31294,38861,46677,54345,61723,69030,76527,83599,90658,97225,1.0404e+05,1.1108e+05,1.1838e+05,1.2609e+05,1.3426e+05,1.421e+05,1.4718e+05,1.4684e+05,1.4168e+05,1.3295e+05,1.2079e+05,1.0583e+05,88389,68951,49150,32367,20298,12139,6237,2441,483,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,2,0.86567,5.0997e-05,0.066154,0.00020331,0.079388,894.09,2.2584,0.1436,28.366,1681,2.3584,0.69022,42.993,422.74,0.28691,2.0977,0.0010491,1,33,1750,13166,35154,66367,1.0749e+05,1.6169e+05,2.2042e+05,2.5204e+05,2.4982e+05,2.2251e+05,1.8164e+05,1.2769e+05,67190,23898,3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,2,0.07262,0.001245,0.79442,0.00021223,0.044055,494.71,70.772,0.085598,148.7,1028.9,35.604,15.249,6.2221,48.741,0.4029,0.00018634,0.00026832,1,2,6,13,21,35,51,68,93,118,147,173,206,246,264,285,286,304,327,355,378,423,438,464,506,545,605,665,702,732,773,795,823,789,809,842,884,928,921,914,749,609,414,362,336,311,296,276,290,278,265,256,247,204,195,159,137,105,101,94,85,87,60,64,44,33,36,26,27,22,25,21,14,18,17,20,15,16,10,8,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,2,0.81947,0.013649,0.021921,0.00016991,0.44682,935.36,33.34,0.14737,206.62,803.15,9.8853,0.008294,2.4458,182.05,0.88691,0.0087967,0.0012709,1,10,39,106,218,363,549,797,1099,1417,1731,2082,2527,2888,3241,3569,3969,4352,4705,5106,5548,6002,6373,6716,7023,7364,7642,7882,8232,8624,8995,9382,9703,10221,10650,11031,11416,11795,12182,12164,11503,11001,10342,9714,9073,8592,8704,8803,8871,8909,8647,8183,7808,7524,7209,7032,6900,6881,6772,6737,6803,6835,6918,7047,6965,7051,6996,6989,7126,7256,7351,7444,7570,7644,7852,7729,7749,7927,8139,8271,8334,8438,8601,8771,8968,8897,9070,9233,9354,9511,9799,10081,10155,10101,10269,10325,10392
574,2,1.4602,4.4322e-05,9.9485,0.00017668,0.01366,649.31,10.461,0.12992,406.37,2110.5,3.0524,0.11843,1.8933,260.02,0.21277,0.19149,0.00044216,1,3,8,18,38,101,240,505,1054,1892,2958,4231,5514,6627,7814,8910,9986,11174,12221,13231,14177,15345,16440,17716,18880,20146,21126,22346,23477,24768,26015,27299,28866,30241,31678,32948,33829,34697,35889,36641,36971,37004,37033,37149,37874,38942,39551,39489,38515,36264,31825,26967,22904,19863,17667,15771,14414,13122,11935,10729,9449,8365,7210,6173,4980,3844,2799,1929,1144,604,250,60,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,2,1.1488,0.00085249,0.043906,0.00018148,0.12836,1374.6,7.2921,0.068254,52.304,1226.3,0.87183,0.0059074,9.3022,10.063,0.15241,0.031937,0.0007161,1,16,84,280,643,1176,1887,2789,3904,5125,6546,8160,9739,11438,13017,14573,16151,17660,19250,20941,22487,24168,25701,27474,29092,30908,32583,34255,35982,37656,39448,41095,42677,44199,45918,47691,49414,50978,52689,54447,56007,57675,59079,60578,61927,63411,65010,66388,67618,68254,66064,63041,59889,55941,51941,48436,45138,41981,38909,35729,32094,28736,25877,23207,20812,18617,16438,14505,12423,10543,8808,7222,5690,4071,2582,1514,806,356,135,49,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,2,1.8827,3.2099e-05,0.086242,0.00021901,0.8652,669.85,31.236,0.15247,424.01,1365.5,6.9648,0.65409,11.024,1255.9,0.90873,0.012271,0.00097833,1,2,8,29,74,163,273,405,554,676,835,965,1145,1342,1494,1709,1898,2036,2233,2404,2556,2735,2889,3024,3124,3228,3390,3556,3786,3990,4191,4358,4571,4670,4823,4931,5118,5323,5546,5371,4687,3944,3261,2501,2411,2458,2494,2496,2555,2611,2334,1582,802,421,282,177,113,90,80,59,41,47,41,38,34,29,28,31,19,25,22,28,23,17,10,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,2,0.22901,0.00077096,1.2254,0.00019056,0.23677,831.63,36.576,0.087683,64.003,1273.4,12.647,0.45064,12.772,35.084,0.11294,4.1995,0.00043663,1,4,23,143,1042,6279,24041,54531,95801,1.4728e+05,2.0621e+05,2.453e+05,2.4504e+05,2.1732e+05,1.7186e+05,1.1571e+05,55492,18969,2777,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,2,0.80001,8.8119e-05,0.75007,0.00015848,0.051674,1227.9,0.91338,0.077611,757.25,1232.5,4.9041,0.064005,23.795,110.41,5.8257,0.26336,0.00011103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2,0.14808,0.0015788,3.2903,0.00025123,0.21713,1009.1,11.89,0.088964,238.11,1660.1,19.248,0.15581,9.9103,210.14,0.031231,0.020843,9.3334e-05,1,1,1,2,3,3,4,7,10,14,26,36,63,91,130,175,244,329,431,537,664,782,915,1016,1153,1257,1363,1459,1549,1633,1741,1835,1949,2057,2165,2248,2331,2426,2486,2510,2575,2649,2749,2812,2864,2934,2963,3050,3122,3027,2495,1721,1058,611,412,395,424,386,398,377,346,339,359,362,315,279,311,289,292,335,298,287,287,280,309,351,355,322,294,332,368,316,320,341,321,343,343,312,340,345,370,347,398,334,342,382,424
580,2,1.9806,7.4683e-05,0.15821,0.00017333,0.074602,995.94,18.769,0.13183,355.69,1489.6,2.9048,22.668,0.88707,3196.8,0.069005,0.0019006,0.00030485,1,1,4,5,9,22,34,51,73,99,143,177,213,249,283,311,347,369,404,444,488,519,545,593,643,676,706,753,806,850,887,916,981,1021,1058,1121,1176,1209,1254,1284,1287,1285,1329,1351,1378,1442,1452,1526,1566,1619,1209,798,533,401,375,362,335,420,419,398,426,415,442,455,452,481,487,497,452,480,488,529,559,558,543,586,580,603,609,620,566,597,569,602,618,701,678,612,623,661,626,687,670,733,745,793,832
581,2,0.61656,9.4641e-05,0.0084215,0.00022665,0.20257,1150,18.309,0.068729,136.41,1503.5,89.225,0.88329,1.078,95.025,0.4846,0.0010489,0.00035084,1,3,5,20,38,72,118,152,218,294,379,462,557,651,762,868,987,1095,1200,1309,1444,1545,1687,1781,1880,1989,2096,2193,2268,2359,2457,2529,2613,2716,2833,2910,3061,3209,3379,3488,3519,3497,3485,3487,3435,3408,3334,3369,3436,3450,3290,3043,2727,2462,2333,2277,2276,2222,2221,2141,2105,2101,2163,2209,2241,2211,2187,2221,2254,2226,2292,2284,2276,2393,2499,2512,2431,2474,2515,2541,2604,2651,2693,2824,2881,2974,3007,3040,3144,3243,3255,3248,3290,3316,3399,3546,3633
582,2,0.34436,0.0031984,3.8633,0.00024385,0.50248,1625.6,28.39,0.11423,150.12,2092.2,55.855,0.15904,71.493,47.5,0.090437,0.034473,0.00053691,1,4,17,59,149,343,627,996,1446,1945,2587,3323,4121,4978,5914,6851,7790,8755,9743,10673,11635,12567,13527,14498,15535,16546,17579,18599,19667,20695,21739,22817,23851,24860,25954,26999,28230,29425,30473,31412,32323,33151,33894,34651,35451,36166,36873,37310,37922,37936,36647,34999,33379,32187,31369,30821,30667,30683,30865,31283,31948,32707,33444,34242,34888,35534,36570,37506,38475,39437,40039,40987,41947,42740,43238,43519,43119,42003,40816,39290,37592,35885,33550,31333,29108,27021,25049,23157,21328,19582,17979,16298,14919,13480,12122,10822,9545
